"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"
0.514608032265097	0.120488552824817	"scaffold"	"rdkit2d"	"DOR"	"  RF"	" Precision_PPV"
0.932991338088247	0.0341818741195107	"scaffold"	"rdkit2d"	"DOR"	"  RF"	"Precision_NPV"
0.825433806171605	0.0539360790953497	"scaffold"	"SMILES"	"KOR"	" MolBERT"	"  AUROC"
0.657875376966649	0.105791008219101	"scaffold"	"SMILES"	"KOR"	" MolBERT"	" AUPRC"
0.581546276213976	0.0808199942459472	"scaffold"	"SMILES"	"KOR"	" MolBERT"	" Precision_PPV"
0.896094177796256	0.0489469422316647	"scaffold"	"SMILES"	"KOR"	" MolBERT"	"Precision_NPV"
0.828708521625276	0.0531376840082476	"scaffold"	"Graph"	"KOR"	"GROVER"	"  AUROC"
0.660101814594172	0.100664865827167	"scaffold"	"Graph"	"KOR"	"GROVER"	" AUPRC"
0.602545291108977	0.126397774440968	"scaffold"	"Graph"	"KOR"	"GROVER"	" Precision_PPV"
0.900561736128885	0.0474312206995783	"scaffold"	"Graph"	"KOR"	"GROVER"	"Precision_NPV"
0.827779781132311	0.0544664278223233	"scaffold"	"Graph"	"KOR"	"GROVER_RDKit"	"  AUROC"
0.669544028592567	0.117112893849014	"scaffold"	"Graph"	"KOR"	"GROVER_RDKit"	" AUPRC"
0.589990846253695	0.1084375826244	"scaffold"	"Graph"	"KOR"	"GROVER_RDKit"	" Precision_PPV"
0.896834322170657	0.0449479703054796	"scaffold"	"Graph"	"KOR"	"GROVER_RDKit"	"Precision_NPV"
0.888299502865291	0.0412480412099236	"scaffold"	"rdkit2d"	"KOR"	"  RF"	"  AUROC"
0.789059103093049	0.0722567534997365	"scaffold"	"rdkit2d"	"KOR"	"  RF"	" AUPRC"
0.652284175103511	0.105689544506614	"scaffold"	"rdkit2d"	"KOR"	"  RF"	" Precision_PPV"
0.920797303960138	0.0423834238380876	"scaffold"	"rdkit2d"	"KOR"	"  RF"	"Precision_NPV"
