"model_1"	"model_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"GROVER"	"GROVER"	"RMSE"	"Acetylcholinesterase"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Acetylcholinesterase"	" Scaffold"	0.554267836324318	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Acetylcholinesterase"	" Scaffold"	4.78850167745837e-05	"ranksums"	"<0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Acetylcholinesterase"	" Scaffold"	0.000173172648192284	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Acetylcholinesterase"	" Scaffold"	0.554267836324318	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Acetylcholinesterase"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Aurora-A"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Aurora-A"	" Scaffold"	4.73402068419889e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Aurora-A"	" Scaffold"	0.000100947188812739	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Aurora-A"	" Scaffold"	0.0114669679432952	"ranksums"	"<0.05"
" MolBERT"	"  RF"	"RMSE"	"Aurora-A"	" Scaffold"	4.73402068419889e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Aurora-A"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Aurora-A"	" Scaffold"	0.000366575678090335	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Aurora-A"	" Scaffold"	1.34761965448825e-09	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Aurora-A"	" Scaffold"	0.000100947188812739	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"Aurora-A"	" Scaffold"	0.000366575678090335	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Aurora-A"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Aurora-A"	" Scaffold"	0.0413253615725104	"ranksums"	"<0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Aurora-A"	" Scaffold"	0.0114669679432952	"ranksums"	"<0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Aurora-A"	" Scaffold"	1.34761965448825e-09	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Aurora-A"	" Scaffold"	0.0413253615725104	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Aurora-A"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"B-raf"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"B-raf"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"B-raf"	" Scaffold"	0.0227980810495788	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"B-raf"	" Scaffold"	0.143287384744123	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"B-raf"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"B-raf"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"B-raf"	" Scaffold"	3.50975769680847e-11	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"B-raf"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"B-raf"	" Scaffold"	0.0227980810495788	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"B-raf"	" Scaffold"	3.50975769680847e-11	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"B-raf"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"B-raf"	" Scaffold"	0.236906642783316	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"B-raf"	" Scaffold"	0.143287384744123	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"B-raf"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"B-raf"	" Scaffold"	0.236906642783316	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"B-raf"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"COX-1"	" Scaffold"	3.64317105026695e-10	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"COX-1"	" Scaffold"	0.0428195073176977	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"COX-1"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"COX-1"	" Scaffold"	3.64317105026695e-10	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"COX-1"	" Scaffold"	4.49433148126392e-08	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"COX-1"	" Scaffold"	5.22484569559294e-09	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"COX-1"	" Scaffold"	0.0428195073176977	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"COX-1"	" Scaffold"	4.49433148126392e-08	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"COX-1"	" Scaffold"	0.544407554012933	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"COX-1"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"COX-1"	" Scaffold"	5.22484569559294e-09	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"COX-1"	" Scaffold"	0.544407554012933	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"COX-2"	" Scaffold"	5.78621818161149e-05	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"COX-2"	" Scaffold"	0.0219295475688353	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"COX-2"	" Scaffold"	0.293858729054122	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"COX-2"	" Scaffold"	5.78621818161149e-05	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"COX-2"	" Scaffold"	0.0919067004658575	"ranksums"	">=0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"COX-2"	" Scaffold"	0.00268883998175647	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"COX-2"	" Scaffold"	0.0219295475688353	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"COX-2"	" Scaffold"	0.0919067004658575	"ranksums"	">=0.05"
"GROVER"	"GROVER"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"COX-2"	" Scaffold"	0.225388807244893	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"COX-2"	" Scaffold"	0.293858729054122	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"COX-2"	" Scaffold"	0.00268883998175647	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"COX-2"	" Scaffold"	0.225388807244893	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Cannabinoid"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Cannabinoid"	" Scaffold"	6.97871029076066e-05	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Cannabinoid"	" Scaffold"	0.399389395013695	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"Cannabinoid"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Cannabinoid"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Cannabinoid"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Cannabinoid"	" Scaffold"	6.97871029076066e-05	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"Cannabinoid"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Cannabinoid"	" Scaffold"	0.00114364976744709	"ranksums"	"<0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Cannabinoid"	" Scaffold"	0.399389395013695	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Cannabinoid"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Cannabinoid"	" Scaffold"	0.00114364976744709	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Carbonic"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Carbonic"	" Scaffold"	0.0166168789678207	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Carbonic"	" Scaffold"	0.0320535901106827	"ranksums"	"<0.05"
" MolBERT"	"  RF"	"RMSE"	"Carbonic"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Carbonic"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Carbonic"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Carbonic"	" Scaffold"	0.0166168789678207	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"Carbonic"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Carbonic"	" Scaffold"	0.870810804536042	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Carbonic"	" Scaffold"	0.0320535901106827	"ranksums"	"<0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Carbonic"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Carbonic"	" Scaffold"	0.870810804536042	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Caspase"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Caspase"	" Scaffold"	0.00108556302978548	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Caspase"	" Scaffold"	0.131551611214182	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"Caspase"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Caspase"	" Scaffold"	3.31288236910541e-10	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Caspase"	" Scaffold"	3.50975769680847e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Caspase"	" Scaffold"	0.00108556302978548	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"Caspase"	" Scaffold"	3.31288236910541e-10	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Caspase"	" Scaffold"	0.0320535901106827	"ranksums"	"<0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Caspase"	" Scaffold"	0.131551611214182	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Caspase"	" Scaffold"	3.50975769680847e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Caspase"	" Scaffold"	0.0320535901106827	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Coagulation"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Coagulation"	" Scaffold"	0.905849445866094	"ranksums"	">=0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Coagulation"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"Coagulation"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Coagulation"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Coagulation"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Coagulation"	" Scaffold"	0.905849445866094	"ranksums"	">=0.05"
"GROVER"	" MolBERT"	"RMSE"	"Coagulation"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Coagulation"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Coagulation"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Coagulation"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Coagulation"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Dihydrofolate"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.477919704209092	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"Dihydrofolate"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Dihydrofolate"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Dihydrofolate"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"GROVER"	" MolBERT"	"RMSE"	"Dihydrofolate"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.657380427110081	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.477919704209092	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Dihydrofolate"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.657380427110081	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Dopamine"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Dopamine"	" Scaffold"	0.0459450883468834	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Dopamine"	" Scaffold"	0.0645946503733181	"ranksums"	">=0.05"
" MolBERT"	"  RF"	"RMSE"	"Dopamine"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Dopamine"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Dopamine"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Dopamine"	" Scaffold"	0.0459450883468834	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"Dopamine"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Dopamine"	" Scaffold"	0.870810804536042	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Dopamine"	" Scaffold"	0.0645946503733181	"ranksums"	">=0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Dopamine"	" Scaffold"	2.87194906632032e-11	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Dopamine"	" Scaffold"	0.870810804536042	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	" MolBERT"	"RMSE"	"Ephrin"	" Scaffold"	2.48787397981522e-10	"ranksums"	"<0.05"
"  RF"	"GROVER"	"RMSE"	"Ephrin"	" Scaffold"	0.00221059231642181	"ranksums"	"<0.05"
"  RF"	"GROVER_RDKit"	"RMSE"	"Ephrin"	" Scaffold"	0.00569773419406551	"ranksums"	"<0.05"
" MolBERT"	"  RF"	"RMSE"	"Ephrin"	" Scaffold"	2.48787397981522e-10	"ranksums"	"<0.05"
" MolBERT"	" MolBERT"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
" MolBERT"	"GROVER"	"RMSE"	"Ephrin"	" Scaffold"	1.30573056177372e-07	"ranksums"	"<0.05"
" MolBERT"	"GROVER_RDKit"	"RMSE"	"Ephrin"	" Scaffold"	6.23687442625586e-09	"ranksums"	"<0.05"
"GROVER"	"  RF"	"RMSE"	"Ephrin"	" Scaffold"	0.00221059231642181	"ranksums"	"<0.05"
"GROVER"	" MolBERT"	"RMSE"	"Ephrin"	" Scaffold"	1.30573056177372e-07	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"GROVER"	"GROVER_RDKit"	"RMSE"	"Ephrin"	" Scaffold"	0.468797586246096	"ranksums"	">=0.05"
"GROVER_RDKit"	"  RF"	"RMSE"	"Ephrin"	" Scaffold"	0.00569773419406551	"ranksums"	"<0.05"
"GROVER_RDKit"	" MolBERT"	"RMSE"	"Ephrin"	" Scaffold"	6.23687442625586e-09	"ranksums"	"<0.05"
"GROVER_RDKit"	"GROVER"	"RMSE"	"Ephrin"	" Scaffold"	0.468797586246096	"ranksums"	">=0.05"
"GROVER_RDKit"	"GROVER_RDKit"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"  RF"	"  RF"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
