"corr_coef"	"p_value"	"mol_prop"	"desc_name"
0.159120640273896	1.09514034704766e-17	"CHEMBL264_Ki"	"NumAtoms"
0.292892988239981	2.16471039226798e-35	"CHEMBL239_EC50"	"MolWt"
0.242798603002067	1.63948634083323e-24	"CHEMBL239_EC50"	"MolLogP"
-0.124181800436843	2.36680213307303e-07	"CHEMBL239_EC50"	"NumHDonors"
0.161053230310748	1.81296647168747e-11	"CHEMBL239_EC50"	"NumHAcceptors"
0.236697655749468	2.42173914503443e-23	"CHEMBL239_EC50"	"NumRotatableBonds"
0.297719577906036	1.4542811776682e-36	"CHEMBL239_EC50"	"NumAtoms"
0.332344850789518	5.05825809294255e-95	"CHEMBL234_Ki"	"MolWt"
0.192926904090985	5.33464076028591e-32	"CHEMBL234_Ki"	"MolLogP"
0.111197431573798	1.55064985228468e-11	"CHEMBL234_Ki"	"NumHDonors"
0.196801111161311	2.97117831429536e-33	"CHEMBL234_Ki"	"NumHAcceptors"
0.250075244765115	2.9260738175079e-53	"CHEMBL234_Ki"	"NumRotatableBonds"
0.309836422008208	3.36706455766194e-82	"CHEMBL234_Ki"	"NumAtoms"
0.162608212307911	4.36811237989494e-07	"CHEMBL237_EC50"	"MolWt"
-0.043658045528596	0.177644360478941	"CHEMBL237_EC50"	"MolLogP"
0.21655955513907	1.34218433103251e-11	"CHEMBL237_EC50"	"NumHDonors"
-0.0169714418248106	0.600403351614177	"CHEMBL237_EC50"	"NumHAcceptors"
0.187782836303064	4.98831547047735e-09	"CHEMBL237_EC50"	"NumRotatableBonds"
0.185867700151742	7.17153470685355e-09	"CHEMBL237_EC50"	"NumAtoms"
0.165324469043597	2.10978052917523e-17	"CHEMBL237_Ki"	"MolWt"
-0.00540572983084838	0.782843994816331	"CHEMBL237_Ki"	"MolLogP"
0.0887951545122274	5.72743191901885e-06	"CHEMBL237_Ki"	"NumHDonors"
0.106957304273421	4.52726159584494e-08	"CHEMBL237_Ki"	"NumHAcceptors"
0.107832729609725	3.50833537607148e-08	"CHEMBL237_Ki"	"NumRotatableBonds"
0.168238811089029	5.65326802253168e-18	"CHEMBL237_Ki"	"NumAtoms"
0.190811392150316	1.84143989407346e-08	"CHEMBL262_Ki"	"MolWt"
-0.0410225390671186	0.230540813519121	"CHEMBL262_Ki"	"MolLogP"
0.0249577233414598	0.46585082382701	"CHEMBL262_Ki"	"NumHDonors"
0.231264463544409	7.41657199292568e-12	"CHEMBL262_Ki"	"NumHAcceptors"
0.209139399596921	6.47548745798839e-10	"CHEMBL262_Ki"	"NumRotatableBonds"
0.201188291488639	2.87669113310738e-09	"CHEMBL262_Ki"	"NumAtoms"
0.0963226574970238	0.00660315356414977	"CHEMBL1862_Ki"	"MolWt"
0.196302259403391	2.44643793824637e-08	"CHEMBL1862_Ki"	"MolLogP"
0.0373949911046428	0.292604922179588	"CHEMBL1862_Ki"	"NumHDonors"
-0.222552392148978	2.28438765854684e-10	"CHEMBL1862_Ki"	"NumHAcceptors"
-0.00689923953693372	0.846095356010268	"CHEMBL1862_Ki"	"NumRotatableBonds"
0.203029848086176	7.82502279687075e-09	"CHEMBL1862_Ki"	"NumAtoms"
0.153665596131758	3.01469133701969e-05	"CHEMBL4203_Ki"	"MolWt"
0.109961129074504	0.00291117781984285	"CHEMBL4203_Ki"	"MolLogP"
0.17069794751181	3.46106851023853e-06	"CHEMBL4203_Ki"	"NumHDonors"
0.0507618660744991	0.170379822197681	"CHEMBL4203_Ki"	"NumHAcceptors"
0.182815297522767	6.48054771762075e-07	"CHEMBL4203_Ki"	"NumRotatableBonds"
0.155311913740297	2.46914037762792e-05	"CHEMBL4203_Ki"	"NumAtoms"
0.0907742728149804	3.45588816319917e-07	"CHEMBL233_Ki"	"MolWt"
-0.0404514879517131	0.0233612156196862	"CHEMBL233_Ki"	"MolLogP"
0.109987679824367	6.34921299540892e-10	"CHEMBL233_Ki"	"NumHDonors"
0.0428781794319486	0.0162335029535382	"CHEMBL233_Ki"	"NumHAcceptors"
0.0646216321799956	0.000289387673052508	"CHEMBL233_Ki"	"NumRotatableBonds"
0.102625514539757	8.14340816709224e-09	"CHEMBL233_Ki"	"NumAtoms"
0.169075030411638	4.717502079679e-08	"CHEMBL218_EC50"	"MolWt"
0.123601935979985	6.91443623115784e-05	"CHEMBL218_EC50"	"MolLogP"
-0.0194256696390477	0.533255197900627	"CHEMBL218_EC50"	"NumHDonors"
-0.0365626936455185	0.240809255516234	"CHEMBL218_EC50"	"NumHAcceptors"
0.0131617928439764	0.672937354731393	"CHEMBL218_EC50"	"NumRotatableBonds"
0.163448049291739	1.310685089495e-07	"CHEMBL218_EC50"	"NumAtoms"
-0.0396820297217867	0.0871811881964036	"CHEMBL219_Ki"	"MolWt"
-0.0425178145615031	0.0668324608759672	"CHEMBL219_Ki"	"MolLogP"
-0.134210378352648	6.28329834125902e-09	"CHEMBL219_Ki"	"NumHDonors"
0.00143334162431028	0.950755075396191	"CHEMBL219_Ki"	"NumHAcceptors"
0.032608141968791	0.159912859153831	"CHEMBL219_Ki"	"NumRotatableBonds"
-0.0240405120408831	0.300208585710018	"CHEMBL219_Ki"	"NumAtoms"
0.295820271243364	1.17923097242482e-48	"CHEMBL235_EC50"	"MolWt"
0.195726934570347	1.02959329585023e-21	"CHEMBL235_EC50"	"MolLogP"
-0.0849432882668568	3.75331709644606e-05	"CHEMBL235_EC50"	"NumHDonors"
0.19360813364037	2.84622732451896e-21	"CHEMBL235_EC50"	"NumHAcceptors"
0.126502735662435	7.62175808804145e-10	"CHEMBL235_EC50"	"NumRotatableBonds"
0.306159580754644	3.7037662257278e-52	"CHEMBL235_EC50"	"NumAtoms"
0.268441317350349	2.62129734439678e-17	"CHEMBL4005_Ki"	"MolWt"
-0.0788949373978743	0.0144812986676614	"CHEMBL4005_Ki"	"MolLogP"
-0.168214643582732	1.58372694980545e-07	"CHEMBL4005_Ki"	"NumHDonors"
0.182742273004676	1.17874336882849e-08	"CHEMBL4005_Ki"	"NumHAcceptors"
0.0421503386408005	0.191940904462398	"CHEMBL4005_Ki"	"NumRotatableBonds"
0.264410645812918	8.05074558047933e-17	"CHEMBL4005_Ki"	"NumAtoms"
0.152789440605694	8.88269189125481e-19	"CHEMBL214_Ki"	"MolWt"
0.0253590368094615	0.144235793205938	"CHEMBL214_Ki"	"MolLogP"
-0.0620656363410518	0.00034799597565629	"CHEMBL214_Ki"	"NumHDonors"
0.166132679403704	5.88395314407283e-22	"CHEMBL214_Ki"	"NumHAcceptors"
0.056390847510279	0.00115769916087023	"CHEMBL214_Ki"	"NumRotatableBonds"
0.190050407476156	2.38819996609857e-28	"CHEMBL214_Ki"	"NumAtoms"
-0.0319224536320963	0.405215988212062	"CHEMBL4616_EC50"	"MolWt"
-0.0577950187948512	0.131601567278737	"CHEMBL4616_EC50"	"MolLogP"
-0.0325174931028804	0.396513150564934	"CHEMBL4616_EC50"	"NumHDonors"
0.0160111810064897	0.676390387016457	"CHEMBL4616_EC50"	"NumHAcceptors"
-0.0680178259493278	0.0758826913044264	"CHEMBL4616_EC50"	"NumRotatableBonds"
-0.0356012481256655	0.353241594529313	"CHEMBL4616_EC50"	"NumAtoms"
-0.0127558712016028	0.642341684450848	"CHEMBL287_Ki"	"MolWt"
0.26943966697034	1.60261161801185e-23	"CHEMBL287_Ki"	"MolLogP"
-0.2566914447225	1.99705969631447e-21	"CHEMBL287_Ki"	"NumHDonors"
-0.365314984999289	3.39876472131162e-43	"CHEMBL287_Ki"	"NumHAcceptors"
0.134043899272733	9.47059894150664e-07	"CHEMBL287_Ki"	"NumRotatableBonds"
-0.0698779260685485	0.0108594619149361	"CHEMBL287_Ki"	"NumAtoms"
0.70669373876454	1.59638457526968e-148	"CHEMBL2971_Ki"	"MolWt"
0.189468633320503	2.43557529665578e-09	"CHEMBL2971_Ki"	"MolLogP"
-0.164137039375243	2.51954937114348e-07	"CHEMBL2971_Ki"	"NumHDonors"
0.753236349725641	2.0966398196475e-179	"CHEMBL2971_Ki"	"NumHAcceptors"
0.637397214012327	2.18009563648457e-112	"CHEMBL2971_Ki"	"NumRotatableBonds"
0.705189906121041	1.25675075092984e-147	"CHEMBL2971_Ki"	"NumAtoms"
0.553204815107851	1.69502778984311e-117	"CHEMBL2147_Ki"	"MolWt"
-0.165671069613713	2.0152446566536e-10	"CHEMBL2147_Ki"	"MolLogP"
0.105964993267617	5.09328730509798e-05	"CHEMBL2147_Ki"	"NumHDonors"
0.683100702408604	1.09035982902597e-200	"CHEMBL2147_Ki"	"NumHAcceptors"
0.205462291453149	2.41695534259056e-15	"CHEMBL2147_Ki"	"NumRotatableBonds"
0.577679138009369	2.29091321034039e-130	"CHEMBL2147_Ki"	"NumAtoms"
0.708977911694878	4.8275899223872e-95	"CHEMBL2835_Ki"	"MolWt"
0.311210998445525	2.80991343447957e-15	"CHEMBL2835_Ki"	"MolLogP"
-0.100323242614415	0.012804657940655	"CHEMBL2835_Ki"	"NumHDonors"
0.746601329561416	1.35771397402458e-110	"CHEMBL2835_Ki"	"NumHAcceptors"
0.654404451399326	1.88825897456659e-76	"CHEMBL2835_Ki"	"NumRotatableBonds"
0.718438798248055	1.03191058038612e-98	"CHEMBL2835_Ki"	"NumAtoms"
0.144286383847097	1.47361379200674e-13	"CHEMBL236_Ki"	"MolWt"
0.0082507792311452	0.674228496833292	"CHEMBL236_Ki"	"MolLogP"
0.125054180047697	1.59354981959104e-10	"CHEMBL236_Ki"	"NumHDonors"
0.0817719044322768	3.00687295859275e-05	"CHEMBL236_Ki"	"NumHAcceptors"
0.0952583714400214	1.14977672272945e-06	"CHEMBL236_Ki"	"NumRotatableBonds"
0.151960106543308	6.86029141231984e-15	"CHEMBL236_Ki"	"NumAtoms"
0.154121991964359	2.05018059318842e-07	"CHEMBL3979_EC50"	"MolWt"
0.156102796499039	1.42250607662844e-07	"CHEMBL3979_EC50"	"MolLogP"
-0.0604857430896189	0.0425239790362488	"CHEMBL3979_EC50"	"NumHDonors"
0.0891957774083224	0.00275019870503365	"CHEMBL3979_EC50"	"NumHAcceptors"
0.145454420535762	9.61573773581498e-07	"CHEMBL3979_EC50"	"NumRotatableBonds"
0.137052236806301	3.95853813346651e-06	"CHEMBL3979_EC50"	"NumAtoms"
0.0615616401791632	0.0459073879615895	"CHEMBL238_Ki"	"MolWt"
0.153947677484174	5.24232342093032e-07	"CHEMBL238_Ki"	"MolLogP"
-0.0744612352990429	0.0157093348006671	"CHEMBL238_Ki"	"NumHDonors"
-0.123200280573724	6.16337630427101e-05	"CHEMBL238_Ki"	"NumHAcceptors"
-0.0698720256675008	0.0234303483709758	"CHEMBL238_Ki"	"NumRotatableBonds"
0.0213815906108596	0.488462077989838	"CHEMBL238_Ki"	"NumAtoms"
